,Unnamed: 0_x,video_id,views_x,subscriberCount,category_id_1,category_id_2,category_id_10,category_id_15,category_id_17,category_id_19,category_id_20,category_id_22,category_id_23,category_id_24,category_id_25,category_id_26,category_id_27,category_id_28,category_id_29,Unnamed: 0_y,Unnamed: 0.1,trending_date,title,channel_title,category_id,tags,views_y,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,publish_date,days_to_trending,dislike_percentage,like_percentage,sentence_importance
5384,8924,QhnocpiFOXg,15331,402.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7743,8322,2018-05-03,20185/2横浜VS磐田ギレルメ選手暴力行為,アザール,22,[none],15331,14,10,22.0,https://i.ytimg.com/vi/QhnocpiFOXg/default.jpg,False,False,False,2018-05-02,1.0,0.4166666666666667,0.5833333333333333,2.874575229912665
5385,8927,CID9VEr42iE,10598,174471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,1339,2018-05-03,ドリフト×合コン!? あいドリ  V OPT 221 ③,VIDEO OPTION CHANNEL,2,"Toyota|""Lexus""|""Daihatsu""|""Subaru""|""Mazda""|""Honda""|""Nissan""|""Mitsubishi""|""Suzuki""|""Mercedes-Benz""|""BMW""|""Audi""|""Volkswagen""|""Porsche""|""mini""|""Jaguar""|""Land Rover""|""Bentley""|""Rolls-Royce""|""Renault""|""Peugeot""|""Citroen""|""Volvo""|""Ford""|""Maserati""|""Alfa Romeo""|""Ferrari""|""Lamborghini""|""Fiat""|""smart""|""Tesla""|""Aston Martin""",10598,57,10,12.0,https://i.ytimg.com/vi/CID9VEr42iE/default.jpg,False,False,False,2018-05-02,1.0,0.14925373134328354,0.8507462686567164,2.805957035455413
5386,8929,NTAlabuRdZ0,36544,158878.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1399,2018-05-03,「当て逃げ」されやすい駐車場所　ここにとめるとヤバい,SUPER LIGHTS TUBE,2,"面白|""雑学""|""知ってそうで知らない""|""駐車場""|""当て逃げ""|""駐車場所""|""止めてはいけない""|""当てられやすい""",36544,113,57,14.0,https://i.ytimg.com/vi/NTAlabuRdZ0/default.jpg,False,False,False,2018-05-02,1.0,0.3352941176470588,0.6647058823529413,3.2430548226593423
5387,8930,SRodBfxrzuI,297653,324142.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17952,19252,2018-05-03,통일은 비싸? 분단은 싸요? (feat. 최진기),엠빅뉴스,25,"엠빅뉴스|""엠빅비디오""|""100분토론""|""통일""|""분단""|""통일비용""|""최진기""|""mbc""|""mbcnews""|""엠비씨""|""백분토론""",297653,5728,342,3551.0,https://i.ytimg.com/vi/SRodBfxrzuI/default.jpg,False,False,False,2018-05-02,1.0,0.05634266886326195,0.943657331136738,2.4277700166532252
5388,8931,fjkg77-Vkyg,33364,651457.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3198,3405,2018-05-03,細長過ぎる箱とねこ。-Too slim box and Maru.-,mugumogu,15,"Maru|""cat""|""kitty""|""pets""|""まる""|""猫""|""ねこ""",33364,1805,14,187.0,https://i.ytimg.com/vi/fjkg77-Vkyg/default.jpg,False,False,False,2018-05-02,1.0,0.007696536558548653,0.9923034634414514,3.071326240623944
5389,8932,NA5zcp6Qrcc,90285,434800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4705,5023,2018-05-03,【天然うなぎ】で「せいろ蒸し」作ってみた‼,釣りいろは,17,"釣りいろは|""釣り""|""うなぎ""|""料理""|""捌き方""|""レシピ""|""作り方""|""せいろ蒸し""|""うな重""",90285,2243,66,229.0,https://i.ytimg.com/vi/NA5zcp6Qrcc/default.jpg,False,False,False,2018-05-02,1.0,0.02858380251190992,0.97141619748809,2.9016633624760235
5390,8933,ISlQJSjcBpQ,108423,750355.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14234,15306,2018-05-03,【ネットのゾッとする話】『初デートの中華料理』『事故現場』,たっくーTVれいでぃお,24,"たっくー|""たっくーTV""|""怖い話""|""ホラー""|""本怖い""",108423,3580,128,1531.0,https://i.ytimg.com/vi/ISlQJSjcBpQ/default.jpg,False,False,False,2018-05-02,1.0,0.034519956850053934,0.9654800431499458,3.187450919348485
5391,8937,zhqmEZhjO44,888547,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16391,17620,2018-05-03,Phim Hành Động Mỹ Mới Nhất 2018 - Phim Hay Chấn Động Thế giới Một Thời - Thuyết Minh,Phim Hay Nhat,24,"phim hành động mỹ mới nhất|""phiim hành động 2018""|""phim hanh dong 2018""|""phim hành động""|""phim hanh dong""|""phim hay 2018""|""phim hay""|""phim hành động hay""|""phim hành động mới""|""phim hanh dong my""|""phim hành động mỹ""|""phim hành động chấn động thế giới một thời""|""phim thuyết minh""|""thuyết minh""|""phim hành động hay nhất""|""thế giới""|""chấn động thế giới""|""phim hay chấn động thế giới""",888547,1159,341,393.0,https://i.ytimg.com/vi/zhqmEZhjO44/default.jpg,False,False,False,2018-05-02,1.0,0.2273333333333333,0.7726666666666667,3.664474971510277
5392,8940,TnbpN95RUqU,33746,34693.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4295,4581,2018-05-03,【5/1/18ハイライト】大谷選手2塁打 ＆ サヨナラ勝利をチームメートと祝勝！,10分英会話 with Reiko,17,"英会話|""英語""|""発音""|""アメリカ""|""アメリカ英語""|""America""|""USA""|""英語リスニング""|""英語発音""|""英語筋""|""英語筋トレ""|""英語筋トレーニング""|""発音のコツ""|""初心者""|""初心者英会話""|""自宅で英会話""|""英会話無料""|""英語無料""|""海外旅行""|""留学""|""英語教材""|""Bilingual""|""バイリンガル""|""れいこ""|""レイコ""|""大谷翔平""|""エンジェルス""|""大リーグ""|""Shohei Ohtani""|""Angels""|""MLB""",33746,126,8,9.0,https://i.ytimg.com/vi/TnbpN95RUqU/default.jpg,False,False,False,2018-05-02,1.0,0.05970149253731344,0.9402985074626866,3.4665088437730547
5393,8945,lfCfbD9HBP4,1107665,5729921.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16513,17745,2018-05-04,"今まででNo,1に巨大なアスレチックが過去１番に大変だった！！",Fischer's-フィッシャーズ-,24,"Fischer's|""フィッシャーズ""|""野生児""|""MASAI.""|""無謀""|""自然""|""チャレンジ""|""シルクロード""|""マッチョ""|""マサイ""|""ぺけたん""|""ザカオ""|""ンダホ""|""ダーマ""|""モトキ""|""おもしろ""|""挑戦""|""SilkRoad""|""Dama""|""Peketan""|""Ndaho""|""Zakao""|""Motoki""|""Masai""|""シルクの部屋""|""毎日""|""動画""|""投稿""|""面白""|""面白動画""|""やってみた""|""ウケる""|""爆笑""|""大爆笑""|""コント""|""一発芸""|""ギャグ""|""ネタ""|""楽しい""|""お笑い""|""笑える""|""オススメ""|""商品紹介""|""YouTube""|""youtuber""|""Japan""|""japanese""|""Blog""|""Vlog""|""腹筋崩壊""|""抱腹絶倒""|""都市伝説""|""身体張る""|""スポーツ""|""講座""|""ビログ""|""ビデオブロガー""|""大学生""|""軍団""|""イケメン""|""ウオタミ""|""UUUM""|""ウーム""|""ヨーロッパ""|""アベンチュラ""|""AVENTURA""|""park""|""公園""|""フィールドアスレチック""|""アスレチック""|""アスレチック鬼ごっこ""|""鬼ごっこ""|""ターザンロープ""|""ジップライン""|""アクロバット""|""身体能力""|""運動神経""|""アラブ""|""ドバイ""|""ハプニング""|""巨大""|""ナンバーワン""|""一番""|""過去""|""ボルダリング""|""SASUKE""",1107665,23595,1481,4976.0,https://i.ytimg.com/vi/lfCfbD9HBP4/default.jpg,False,False,False,2018-05-03,1.0,0.059060456213112136,0.9409395437868878,3.8267919092910967
5396,8946,zABfuGozq_M,225321,210313.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2300,2453,2018-05-04,#ヤバイTシャツ屋さん - ｢ #鬼POP激キャッチー最強ハイパーウルトラミュージック ｣Music Video,yabaTofficialVEVO,10,"Yabai|""T-Shirts""|""Yasan""|""Oni""|""Pop""|""Geki""|""Catchy""|""Saikyo""|""Hyper""|""Ultra""|""Music""|""Universal""|""LLC""|""Rock""|""ヤバイTシャツ屋さん""|""ヤバT""|""こやまたくや""|""しばたありぼぼ""|""もりもりもと""|""タンクトップくん""|""タンクトップ""|""司くん""|""すしくん""|""喜志駅""|""パリピ""|""ヤバみ""|""芸大""|""モード学園""|""CM""",225321,9920,265,1587.0,https://i.ytimg.com/vi/zABfuGozq_M/default.jpg,False,False,False,2018-05-03,1.0,0.026018654884634267,0.9739813451153656,3.513022360276697
5399,8948,Yaw4T0LjO7M,320232,470992.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15676,16859,2018-05-04,押上希江①( 詐欺師)“魔性のシンガポール事件” のあまりにクリエイティブな手口とは！？【ロバート秋山のクリエイターズ・ファイル#38】,ロバート秋山の「クリエイターズ・ファイル」,24,ロバート,320232,4982,192,1137.0,https://i.ytimg.com/vi/Yaw4T0LjO7M/default.jpg,False,False,False,2018-05-03,1.0,0.03710862002319289,0.9628913799768072,4.452110030306173
5401,8952,BKyY5KEFfeA,306075,494591.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15603,16784,2018-05-04,開店から閉店までくら寿司でサーモンを食べ続けたら何皿目で売り切れるのか？,三納物語,24,"くら寿司|""大食い""|""木下ゆうか""|""三納物語""|""急上昇""|""関連動画""|""あなたへのおすすめ""|""おすすめ動画""|""サーモン""|""限界""|""調査""|""企画""|""居座る""|""売り切れ""|""ヒカル""|""三納 くら寿司""|""屁野下ゆうか""|""まみこ部""|""究極のかにかま""|""水曜日""|""リンカーン""|""閉店""|""24時間""|""検証""|""YouTuber""",306075,5803,849,1199.0,https://i.ytimg.com/vi/BKyY5KEFfeA/default.jpg,False,False,False,2018-05-03,1.0,0.12763078773301262,0.8723692122669874,3.975110879030449
5403,8957,-c5OReJCNws,120691,4493.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4822,5152,2018-05-04,坪井ミサト初めての始球式は97kmのナイスピッチング！「美しすぎる野球女子」2018.4.28,melanchoTube,17,"坪井ミサト|""始球式""|""野球女子""",120691,126,35,36.0,https://i.ytimg.com/vi/-c5OReJCNws/default.jpg,False,False,False,2018-04-28,6.0,0.21739130434782608,0.7826086956521741,4.0427793264670004
5406,8960,A14vg6t3DFU,202927,4851899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2268,2421,2018-05-04,EXILE / Turn Back Time feat. FANTASTICS (Lyric Video),avex,10,"EXILE|""エグザイル""|""Turn Back Time""|""ターンバックタイム""|""たーんばっくたいむ""|""FANTASTICS""|""ファンタスティックス""|""ファンタ""|""FANTA""|""えぐざいる""|""シングル""|""リリックビデオ""|""ATSUSHI""|""TAKAHIRO""|""三代目 J Soul Brothers""|""さんだいめ""|""サンダイメ""|""GENERATIONS""|""ジェネレーションズ""|""セカンド""",202927,12124,89,855.0,https://i.ytimg.com/vi/A14vg6t3DFU/default.jpg,False,False,False,2018-05-03,1.0,0.007287316793580611,0.9927126832064194,2.787794090417324
5408,8961,mmcDrk0XbLw,174102,386764.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14934,16068,2018-05-04,【⚠️閲注、早食い】アメリカのホットドッグの大会『ネイサンズ（Nathan's）』の予選にチャレンジしてきた‼️in  Las Vegas【MAX鈴木】【マックス鈴木】【Max Suzuki】,MAX鈴木 TV,24,"大食い|""大盛り""|""デカ盛り""|""大食い王""|""早食い""|""食べ放題""|""フードファイター""|""MAX鈴木""|""マックス鈴木""|""ネイサンズ""|""ホットドッグ""|""hot dog""|""Nathan's""|""Nathan's Famous""|""ラスベガス""|""Las Vegas""|""Hot Dogs""|""MAX""|""MAX SUZUKI""|""Max Suzuki""|""competition""|""eat""|""food fighter""|""NY NY""|""New York New York""|""New York""|""Coney Island""|""America""|""independence Day""|""Independence Day""|""独立記念日""|""閲覧注意""|""2018""",174102,2735,327,688.0,https://i.ytimg.com/vi/mmcDrk0XbLw/default.jpg,False,False,False,2018-05-03,1.0,0.10679294578706727,0.8932070542129327,4.572091275542111
5410,8962,OEmtRrRIr24,10438,216768.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5799,6214,2018-05-04,【スプラトゥーン2】ワーストブキランキング！,ぐさお / Gusao,20,"スプラトゥーン|""Splatoon""|""nintendo""|""任天堂""|""スプラトゥーン２""|""Splatoon2""|""スプラトゥーン2!攻略&おもしろ動画チャンネル""|""グサオチャンネル""|""小ネタ""|""裏ワザ""|""ゆっくり実況""|""ぐさお""",10438,273,11,217.0,https://i.ytimg.com/vi/OEmtRrRIr24/default.jpg,False,False,False,2018-05-04,0.0,0.03873239436619718,0.9612676056338028,1.6293487021695117
5412,8966,QPU7snn3T1E,116074,902106.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14356,15439,2018-05-04,メンバーが結婚するので男気じゃんけんで高級品プレゼントします！,プリッとChannel,24,"おもしろ、面白、オモシロ、衝撃、しょうげき、爆笑、ばくしょう、笑、わら、ワラ、人気、funny、interes、interesting、|""結婚、披露宴、挙式、花嫁、花婿、新郎、新婦、プレゼント、バスローブ、高級、BROOKSBROTHERS""|""おすすめ、バラエティー、リアクション、コメディー、系、動画、ドレンド、ウケる""|""変顔、顔芸、超、チョー、youtube、youtuber、ユーチューブ、話題、ユーチューバー、芸人、楽しい、ばか、バカ、馬鹿、ウーム、uuum、、""|""オリジナル、テレビ、流行、はやり、辛い、食べる、、店、""|""sasuke、サスケ、yuta、ユウタ、うちっかわ、芸人、ざしきわらし、ザシキワラシ、zashikiwarashi、プリッと、プリッとChannel、あごキング、大食い、爆食、早食い、男、オネエ""|""美味しい、おいしい、旨い、うまい、ウマい、甘い、絶品、最高、極ウマ、激うま""",116074,2215,105,533.0,https://i.ytimg.com/vi/QPU7snn3T1E/default.jpg,False,False,False,2018-05-03,1.0,0.045258620689655166,0.9547413793103448,3.5843483134120717
5414,8967,O5sl83RvgMA,19179,96820.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1375,2018-05-04,2018 Total 6 Hours of Spa-Francorchamps - A lap onboard #8 Toyota,FIAWEC,2,"fiawec|""wec""|""fia wec""|""endurance""|""world endurance championship""|""racing""",19179,425,0,52.0,https://i.ytimg.com/vi/O5sl83RvgMA/default.jpg,False,False,False,2018-05-03,1.0,0.0,1.0,3.3121257101199566
5416,8968,FMHaD4OabSY,32214,23157.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4276,4561,2018-05-04,2018.05.02 マスコット慣れしてる中日の選手たち。,doala777,17,"baseball|""DOALA""|""1994""|""ドアラ""|""NPB""|""mascot""|""chunichi""|""Dragons""|""中日ドラゴンズ""|""神宮球場""|""つば九郎""|""モヤ""|""アルモンテ""|""京田""|""大島""|""亀澤""|""平田""|""マスコット""",32214,320,4,22.0,https://i.ytimg.com/vi/FMHaD4OabSY/default.jpg,False,False,False,2018-05-03,1.0,0.012345679012345678,0.9876543209876544,3.089650505720538
5418,8972,wqj-6ja6gZ8,4899,131548.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1422,1542,2018-05-04,家入レオ「あおぞら」  6th Live Tour 2018 ～TIME～ ＠オリンパスホール八王子 2018.05.03,家入レオ,10,"いえいり|""レオ""|""シンガーソングライター""|""サブリナ""|""J-POP""|""J-ROCK""|""23歳""|""ギター""|""現役高校生デビュー""|""SABRINA""|""シャイン""|""Shine""|""LEO""|""レコード大賞""|""福岡""|""夢""|""希望""|""勇気""|""CMソング""|""チョコレート""|""ジャングル大帝レオ""|""恋愛ソング""|""君がくれた夏""|""フジテレビ系月９ドラマ「恋仲」主題歌""|""福士蒼汰""|""大原櫻子""|""夏うた""|""切ない""|""TBS系金曜ドラマ「Nのために」主題歌""|""Silly""|""シリー""|""失恋ソング""|""愛""|""ミステリー""|""VICTOR""|""ビクター""|""土屋太凰""|""ふくしそうた""|""「お迎えデス。」""|""僕たちの未来""|""WE""|""ウィー""|""ベストアルバム""|""映画""|""ペット""|""イメージソング""|""テーマソング""|""柴犬""|""まるちゃん""|""全国高校サッカー選手権大会""|""青春""|""部活""|""吹奏楽""|""それぞれの明日へ""|""応援歌""|""Mステ""|""5周年""|""5th Anniversary Best""|""川口春奈""|""鈴木保奈美""|""遠藤憲一""|""日本テレビ系日曜ドラマ「愛してたって、秘密はある。」""|""日本武道館""|""フジテレビ系「ライオンのグータッチ」テーマソング""|""あおぞら""|""TIME""|""6th Live Tour 2018 ～TIME～""|""博多大吉""|""西野七瀬""|""乃木坂46""|""佐藤隆太""",4899,381,3,33.0,https://i.ytimg.com/vi/wqj-6ja6gZ8/default.jpg,False,False,False,2018-05-03,1.0,0.0078125,0.9921875,4.007309803624982
5420,8975,yO2YNauLhgs,146488,219.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4904,5238,2018-05-04,ジュビロ磐田ギレルメ暴力行為後の名波浩監督の動き,youtubeyfm,17,"横浜Ｆ・マリノス|""マリノス""|""ジュビロ磐田""|""ジュビロ""|""ギレルメ""|""名波浩""|""飯倉大樹""|""喜田拓也""|""中澤佑二""|""天野純""|""伊藤翔""",146488,397,25,139.0,https://i.ytimg.com/vi/yO2YNauLhgs/default.jpg,False,False,False,2018-05-03,1.0,0.059241706161137435,0.9407582938388626,3.0882646267924883
5422,8982,lo6BAFqGTJ0,542751,403991.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5322,5703,2018-05-04,"Cleveland Cavaliers vs Toronto Raptors - Full Game Highlights | Game 2 | May 3, 2018 | NBA Playoffs",Rapid Highlights,17,"NBA|""NBA highlights 2018""|""Rapid Highlights""|""NBA Playoffs""|""game highlights""|""Full Game Highlights""|""cleveland cavaliers""|""toronto raptors""|""cavaliers""|""raptors""|""cleveland vs toronto""|""cavaliers vs raptors game 1""|""raptors vs cavs game 2""|""toronto""|""cavaliers vs raptors full game highlights""|""raptors vs cavaliers full game highlights""|""cleveland cavaliers vs toronto raptors highlights""|""cleveland cavaliers vs toronto raptors full game highlights""",542751,2078,190,1328.0,https://i.ytimg.com/vi/lo6BAFqGTJ0/default.jpg,False,False,False,2018-05-04,0.0,0.0837742504409171,0.9162257495590828,3.5159792172433453
5424,8983,3XRErH6_ePg,61715,367671.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3418,3633,2018-05-04,ソーセージを奪いにくる猫たち,TOMIKKU NET 2nd CH,15,"トミック|""トミックネット""|""猫""|""ベンガル""|""ルト""|""ロゼ""|""cat""",61715,1349,38,167.0,https://i.ytimg.com/vi/3XRErH6_ePg/default.jpg,False,False,False,2018-05-03,1.0,0.0273972602739726,0.9726027397260274,2.4112384597373007
5425,8986,xjGYFCjPpD8,50072,342960.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3359,3569,2018-05-04,うちの猫が端っこよりも好きな場所 My cat’s favorite place.,Momo and Tenももと天,15,"犬と猫|""柴犬""|""黒猫""|""日本""|""かわいい""|""面白い""|""cat""|""dog""|""shibainu""|""blackcat""|""dogandcat""|""catanddog""|""japan""|""japanese""|""cute""|""funny""",50072,1656,18,172.0,https://i.ytimg.com/vi/xjGYFCjPpD8/default.jpg,False,False,False,2018-05-03,1.0,0.010752688172043013,0.989247311827957,3.6171089179816898
5426,8987,rzMEBTKWkJY,102811,100265.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3566,3795,2018-05-04,【秋田犬ゆうき】ゴムパッチンの流れを理解して早く離す【akita dog】,秋田犬げんき,15,"秋田犬|""げんき""|""akita""|""inu""|""dog""|""Akita (dog)""|""子犬""|""puppy""|""ゆうき""|""２０１８年""",102811,1640,70,133.0,https://i.ytimg.com/vi/rzMEBTKWkJY/default.jpg,False,False,False,2018-05-03,1.0,0.04093567251461988,0.9590643274853801,3.601698367935489
5427,8988,Eona9I0UDTQ,236511,1676399.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15327,16489,2018-05-04,【都市伝説】生きたどじょうはミンチ機じゃミンチにできないらしい,TOMIKKU NET,24,"jintomikku|""トミック""|""トミックネット""|""美容""|""メイク""|""チャレンジ""|""どじょう""|""調理""|""料理""|""卵とじ""|""作り方""|""レシピ""|""簡単""|""ミンチ""|""ひき肉""",236511,3519,945,890.0,https://i.ytimg.com/vi/Eona9I0UDTQ/default.jpg,False,False,False,2018-05-03,1.0,0.2116935483870968,0.7883064516129032,3.087209410509458
5428,8990,9kt0TxkHLiM,217224,1304078.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5109,5457,2018-05-04,５０オーバーのバスが大量に！？釣りよか新記録を本気で狙う！,釣りよかでしょう。,17,"Fishing|""bassfishing""|""釣り""|""バス釣り""|""ブラックバス""|""ブラックバス釣り""|""ライトショアジギング""|""ショアジギング""|""ジギング""|""佐賀よかでしょう""|""釣りよかでしょう""|""泳がせ釣り""|""アジング""|""エギング""|""佐賀""|""福岡""|""長崎""|""大分""|""熊本""|""宮崎""|""鹿児島""|""九州""|""おかっぱり""|""陸っぱり""|""野池""|""リザーバー""|""クリーク""|""川""|""川バス""|""バスフィッシング""|""春""|""夏""|""秋""|""冬""|""ルアーフィッシング""",217224,1949,191,373.0,https://i.ytimg.com/vi/9kt0TxkHLiM/default.jpg,False,False,False,2018-05-03,1.0,0.08925233644859812,0.9107476635514019,3.86169507718772
